datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2007-07-28,1621.86199991405,178.7299999780953,339130.4200744629,7116.000009506941,907.0,10265.0,6559.0,9300.033358335495
2007-07-29,321.115999661386,118.57599981501698,339425.33026123047,1488.200000435114,0.0,0.0,1288.0,4063.9333353042603
2007-07-30,466.81600189208984,129.49199982732534,339163.5301513672,2112.8000077307224,0.0,0.0,2528.0,5252.2666888237
2007-07-31,812.3319980874658,145.78600019961596,338277.3299407959,3603.5999997854233,3277.0,0.0,3575.0,6686.866677761078
2007-08-01,1064.464001275599,144.9580004736781,338375.40017700195,4636.7999967336655,1583.0,0.0,9812.0,6346.066656470299
2007-08-02,1019.415998518467,144.95400025695562,338193.48988342285,4445.399984240532,482.0,0.0,6869.0,9639.266653060913
2007-08-03,1063.3640009611845,125.38799994438887,337659.2700653076,4618.40000551939,958.0,0.0,9139.0,7625.733310699463
2007-08-04,1144.9899990782142,139.22600035369396,338770.39991760254,4971.399994730949,552.0,398.0,7966.0,10167.166685581207
2007-08-05,787.0980013608932,151.2539999485016,338565.990234375,3509.0000007152557,169.0,0.0,6647.0,6302.300001144409
2007-08-06,1089.720000974834,154.43400015309453,337971.95024108887,4776.600021451712,1096.0,0.0,7985.0,9080.99997973442
2007-08-07,1483.5800014659762,131.18200028687716,337757.59017944336,6373.400008499622,437.0,2168.0,9042.0,13079.333332896233
2007-08-08,1125.482001170516,119.09600012004375,337697.8201446533,4867.999997138977,1055.0,1111.0,9660.0,6932.033325791359
2007-08-09,1071.6799976751208,109.4740002155304,337268.719833374,4712.199991822243,182.0,4515.0,6646.0,6518.333332896233
2007-08-10,1028.0099990144372,117.65600012615323,337663.8902435303,4506.800008505583,336.0,2651.0,8287.0,5859.49999666214
2007-08-11,1091.6500009670854,115.77000035718083,338371.45986938477,4731.400015383959,1180.0,910.0,10339.0,5765.166647076607
2007-08-12,1241.9040005281568,127.77600033208728,339357.3902130127,5389.600002646446,1123.0,1156.0,8582.0,9837.400015234947
2007-08-13,1153.011999487877,130.9399999268353,338711.8603363037,4966.200016468763,93.0,476.0,11101.0,7546.866692304611
2007-08-14,941.1900004148483,132.01000044494867,341390.00006103516,4110.000010728836,951.0,685.0,6256.0,7794.5000150203705
2007-08-15,1191.8600008636713,159.76400060206652,345590.50994873047,5100.6000028550625,338.0,508.0,9787.0,9231.333318471909
2007-08-16,958.4960013851523,131.53200052306056,345222.2299346924,4095.200001358986,962.0,0.0,7476.0,7536.933323383331
2007-08-17,1009.892001695931,127.38800051435828,346311.42977905273,4293.399996161461,244.0,0.0,7769.0,8818.533290743828
2007-08-18,347.9600007608533,119.24000069499016,347442.6698150635,1553.6000023782253,0.0,0.0,1830.0,3969.3333302736282
2007-08-19,1422.2939984723926,160.01800042763352,345533.2800292969,6137.200010359287,1025.0,8912.0,5989.0,7778.899982452393
2007-08-20,1338.841999605298,155.8800006173551,347473.00004577637,5707.199994772673,1032.0,6965.0,7383.0,6934.033358693123
2007-08-21,642.5560011267662,157.3080006763339,346425.2000579834,2823.9999902248383,0.0,38.0,3296.0,7375.26666033268
2007-08-22,1209.8080009147525,154.2880008816719,346776.9401245117,5142.599988847971,3048.0,1836.0,7241.0,8038.466641068459
2007-08-23,1112.312002055347,157.95400032028556,346532.12020874023,4795.600017011166,2502.0,259.0,5342.0,10435.533334970474
2007-08-24,1656.4220016300678,262.69200018420815,346313.3399658203,7107.600004583597,1891.0,3782.0,9944.0,11990.033334612846
2007-08-25,1150.8799987509847,272.5479996576905,345398.14991760254,5117.400017350912,4149.0,2191.0,5678.0,7163.333334207535
2007-08-26,1314.9060010313988,299.3880006186664,345529.3201904297,5778.199998229742,1541.0,3645.0,5658.0,11071.10000884533
2007-08-27,1211.7299992069602,299.08400043845177,345489.9596557617,5315.400000482798,2305.0,1229.0,6344.0,10317.499972105026
2007-08-28,997.0040013045073,181.11399989575148,344951.8200073242,4314.399997591972,1038.0,2468.0,5483.0,7627.733339309692
2007-08-29,747.991999797523,175.42600020766258,346672.7900695801,3282.599998265505,957.0,562.0,4932.0,6015.5333079099655
2007-08-30,1202.4579967558384,191.0480007007718,346425.36993408203,5190.200017809868,3822.0,2580.0,4221.0,9417.966685414314
2007-08-31,1279.822000592947,187.25600065663457,345579.4100036621,5455.400006711483,1200.0,666.0,8738.0,10726.366659283638
2007-09-01,1701.4860013127327,289.8460001051426,344672.26962280273,7294.199991375208,2497.0,569.0,9733.0,15559.100024580956
2007-09-02,1662.4680010452867,231.59800002723932,345665.28007507324,7224.800016641617,3613.0,1617.0,8806.0,13671.799980282784
2007-09-03,1038.9220015853643,188.4220004491508,345053.3000640869,4508.200031995773,621.0,2515.0,5323.0,8856.36668229103
2007-09-04,1584.9439989104867,179.62600046768785,345109.92012023926,6848.599990665913,2928.0,3501.0,9821.0,10165.733320236206
2007-09-05,1236.571997910738,148.8640001565218,344373.3500518799,5324.6000200510025,0.0,4144.0,6705.0,9760.533324599266
2007-09-06,901.473998978734,172.02600030601025,344649.66983032227,3963.200006067753,0.0,3888.0,3461.0,7675.5666707754135
2007-09-07,1336.4959978982806,181.73800025880337,344205.65020751953,5770.400005847216,3632.0,551.0,9388.0,8703.933312177658
2007-09-08,1469.7520013228059,186.33000047504902,345211.8399505615,6324.400014102459,3339.0,1801.0,9164.0,10191.866681933403
2007-09-09,1679.5019984394312,209.1520001925528,344047.8900299072,7277.800020515919,2184.0,4438.0,9233.0,12136.699996948242
2007-09-10,1117.375999853015,177.49800021201372,344719.6699066162,4843.799994677305,935.0,595.0,5613.0,11479.933319687843
2007-09-11,983.5720035210252,151.76400013267994,345703.6699371338,4250.999997168779,943.0,550.0,5792.0,9107.866686940193
2007-09-12,1287.7640012279153,171.79400005191565,345621.6797180176,5558.399997651577,0.0,3217.0,7755.0,10490.733319878578
2007-09-13,1146.3819987773895,165.95800031349063,344606.1603088379,4988.800000786781,1175.0,2523.0,3853.0,11555.366680502892
2007-09-14,1135.4699984714389,183.12600019946694,344594.7300567627,4960.399990260601,901.0,676.0,5804.0,11543.49997472763
2007-09-15,1095.3119993656874,184.4660003632307,345602.8398742676,4720.600011765957,0.0,1449.0,6464.0,10342.200025081635
2007-09-16,1652.2239981144667,192.35200022161007,344967.0700073242,7151.400009095669,3118.0,3064.0,9310.0,12045.066720247269
2007-09-17,1461.186002857983,202.31400043144822,344469.30989074707,6355.399993002415,6651.0,926.0,6279.0,10497.100016832352
2007-09-18,1167.520001448691,147.13200008124113,343095.3701171875,5058.400027275085,1888.0,2029.0,5425.0,10116.66667675972
2007-09-19,1298.6839993447065,151.79400023445487,346039.5001373291,5592.000007510185,0.0,2743.0,7937.0,10964.733330130577
2007-09-20,1255.5319997519255,132.90800027549267,345189.57989501953,5358.200025647879,1056.0,489.0,9996.0,9384.533346533775
2007-09-21,1238.780001834035,152.83400013670325,344709.31005859375,5374.999999403954,3130.0,2745.0,6316.0,8455.333348035812
2007-09-22,1176.1720001399517,183.4320001117885,344855.57009887695,5061.799988806248,944.0,1311.0,7688.0,9659.866698741913
2007-09-23,1417.9700006991625,242.97400061786175,344880.61976623535,6163.2000125050545,2831.0,1929.0,7382.0,11490.833348035812
2007-09-24,1354.5299996584654,197.62400029972196,343584.8699798584,5873.400007098913,929.0,3935.0,7955.0,9756.50004696846
2007-09-25,1764.342001132667,130.078000202775,342863.4402923584,7497.19999808073,916.0,2253.0,9820.0,16416.6999707222
2007-09-26,1832.4699994027615,169.32200075685978,344763.7198486328,7775.400015175343,1133.0,9415.0,5695.0,14298.166659355164
2007-09-27,1392.599998369813,150.7100007161498,344976.56005859375,5872.000018835068,1066.0,643.0,7324.0,14177.000017404556
2007-09-28,1680.498002320528,222.71800067648292,344825.90016174316,7191.6000056266785,996.0,3722.0,9952.0,13338.299995422363
2007-09-29,2296.521998077631,182.12200044095516,344361.76023864746,9782.200003683567,4085.0,7457.0,8190.0,18543.366639852524
2007-09-30,1516.2899982333183,163.58800024539232,345693.28994750977,6411.599983870983,1405.0,582.0,10225.0,13059.50000166893
2007-10-01,1720.9220021367073,146.73400051891804,344505.48014831543,7306.20000898838,1507.0,6622.0,5960.0,14593.033316612244
2007-10-02,2198.8639989346266,161.82800010591745,343431.06007385254,9322.600020468235,508.0,8022.0,12815.0,15302.733271598816
2007-10-03,1280.4539997428656,157.73800060898066,344535.93978881836,5472.000005245209,979.0,5024.0,3692.0,11645.899986028671
2007-10-04,1518.4580011814833,138.44800021499395,344455.31034851074,6414.599998295307,2400.0,444.0,9710.0,12753.633392810822
2007-10-05,1394.0919994711876,150.63600039854646,343911.040145874,5889.200013875961,0.0,351.0,9425.0,13458.866645336151
2007-10-06,1756.2400013059378,186.1920005939901,343268.22970581055,7441.4000005126,4840.0,347.0,9666.0,14417.666697740555
2007-10-07,2106.1139995753765,153.17800053209066,343909.8402557373,8939.399983763695,2498.0,8255.0,10886.0,13462.899971961975
2007-10-08,1095.2420030236244,121.8960002809763,344299.0300140381,4652.800005555153,0.0,420.0,5082.0,12752.033341884613
2007-10-09,1687.8580003231764,159.80200031772256,343985.9698638916,7174.599969148636,2034.0,2147.0,9290.0,14659.966688394547
2007-10-10,1166.9719997048378,132.75200034305453,344766.4698944092,5023.5999827980995,1863.0,2117.0,3345.0,12124.53334736824
2007-10-11,1732.4459984749556,153.10800024122,343359.5800628662,7356.99995803833,2630.0,414.0,7806.0,18024.099994659424
2007-10-12,1914.5039960592985,137.98400027677417,343413.09019470215,8160.5999974012375,1020.0,5028.0,11659.0,14201.399932861328
2007-10-13,1926.727999433875,125.20400001853704,343822.1899719238,8209.000001192093,969.0,3799.0,8463.0,18881.133365631104
2007-10-14,2061.2520011365414,150.05000026524067,344305.4898071289,8753.399990439415,2930.0,7494.0,7126.0,16804.2000143528
2007-10-15,1266.3300001323223,118.18200040608644,344581.50004577637,5359.599979817867,1061.0,339.0,7654.0,12051.499992609024
2007-10-16,1964.4420005232096,185.41400023549795,343962.17001342773,8385.39999628067,0.0,7871.0,9876.0,14993.700007915497
2007-10-17,1576.929998204112,136.40000015497208,344436.669921875,6677.199973285198,1065.0,453.0,8968.0,15796.16671037674
2007-10-18,1518.5299975126982,122.50000037997961,345312.4098510742,6384.600004911423,1162.0,317.0,9864.0,13965.83329796791
2007-10-19,2085.647999674082,121.47800022363663,345099.1301422119,8788.60001027584,1299.0,3124.0,11648.0,18689.800010204315
2007-10-20,1660.2460007369518,139.54400030896068,348227.7400970459,6933.199983716011,2363.0,296.0,13225.0,11786.766718149185
2007-10-21,1941.9400024712086,154.02800013497472,347746.67028808594,8210.39998614788,3712.0,4357.0,7313.0,16983.66664671898
2007-10-22,1652.8959996402264,116.41000024601817,346385.37995910645,6920.399977445602,0.0,299.0,13027.0,14222.266705274582
2007-10-23,1956.6979992985725,127.92800033092499,347371.5899505615,8222.79998409748,1067.0,5186.0,10680.0,15678.633318901062
2007-10-24,1865.6359995305538,146.78200022131205,346763.909866333,7881.399993300438,4459.0,364.0,9115.0,17155.933333158493
2007-10-25,1853.9179990142584,132.20000025257468,346280.5899810791,7795.599967062473,1478.0,2433.0,7385.0,19602.633315086365
2007-10-26,1437.5679982602596,109.67600021883845,346580.43016052246,6286.799998760223,0.0,348.0,5766.0,17845.466674804688
2007-10-27,1785.6880005449057,109.186000097543,345889.74003601074,7645.200002729893,1374.0,4856.0,8949.0,14582.466687440872
2007-10-28,512.158000767231,92.29800012335181,346847.12019348145,2138.800017118454,0.0,283.0,1765.0,6487.9666538238525
2007-10-29,545.4280001670122,86.99800012260675,347318.36000061035,2267.2000055909157,0.0,269.0,2749.0,6072.466663837433
2007-10-30,811.0079997032881,89.84000020101666,346501.32972717285,3386.0000116825104,0.0,1935.0,4256.0,7325.800004720688
2007-10-31,1283.2100010812283,107.20000014454126,346088.13006591797,5388.999994814396,0.0,4700.0,8915.0,7771.833362817764
2007-11-01,496.2159991711378,85.04600009322166,346951.30003356934,2067.800012946129,0.0,293.0,1991.0,5986.266661167145
2007-11-02,1443.6019993275404,93.36199996247888,344662.5399169922,6051.799990773201,1346.0,2115.0,12245.0,8354.033301830292
2007-11-03,492.55000004172325,88.12399998307228,345874.3301086426,2065.400010406971,0.0,282.0,1936.0,5991.166643857956
2007-11-04,1485.6860000044107,138.8020001910627,345895.9500732422,6313.000002324581,0.0,4387.0,7068.0,13306.433319091797
2007-11-05,1500.5919981002808,131.3500004261732,345109.1203765869,6330.5999990701675,1265.0,397.0,6583.0,16764.866682052612
2007-11-06,2082.378002524376,200.5260006710887,343730.81994628906,8855.799967885017,1105.0,5515.0,10690.0,17396.300037384033
2007-11-07,1844.7579992711544,193.52000022679567,344973.4697570801,7892.799998998642,5042.0,301.0,6374.0,19028.966693878174
2007-11-08,1501.060000807047,134.69800026342273,346683.809967041,6386.399989485741,1715.0,314.0,6500.0,16488.66665148735
2007-11-09,2171.226002752781,113.24200041592121,343750.2299499512,9168.800014853477,0.0,4573.0,15375.0,16239.100014925003
2007-11-10,2611.600002795458,237.65200060233474,344318.98974609375,11098.000004529953,3697.0,304.0,13767.0,25758.66668510437
2007-11-11,1887.1240001916885,185.61000048741698,345974.77976989746,7978.399988293648,3445.0,320.0,6024.0,21663.066682338715
2007-11-12,2156.145998850465,137.4680003039539,345348.8498687744,9031.599996566772,1018.0,4165.0,13281.0,17471.76667022705
2007-11-13,2214.397998020053,140.95200034603477,347217.08990478516,9293.000005960464,978.0,4933.0,11076.0,19919.63329410553
2007-11-14,2047.9939987510443,141.5900002643466,345522.2796783447,8554.600027441978,1055.0,295.0,16345.0,16438.233370780945
2007-11-15,1491.9879993200302,133.06600026786327,345578.3897705078,6330.79999434948,1606.0,571.0,7503.0,15186.46668291092
2007-11-16,2309.7540043741465,123.97800020873547,347016.2600097656,9674.000025868416,1991.0,4660.0,13564.0,18280.900009393692
2007-11-17,2610.093999952078,168.03000028058887,346468.93005371094,10942.39998537302,2588.0,2199.0,14990.0,23724.56663966179
2007-11-18,2183.857997313142,161.76200038567185,348855.0601654053,9140.59999024868,5201.0,2097.0,7066.0,22033.6333694458
2007-11-19,1723.6539989113808,112.03000031411648,349583.5499267578,7208.999975800514,1089.0,253.0,10750.0,16635.56665301323
2007-11-20,2095.855998635292,124.83200037106872,347527.90992736816,8770.199994564056,1015.0,3954.0,11026.0,18935.93329167366
2007-11-21,1754.716000109911,131.7180004939437,347753.6202545166,7372.39998960495,1139.0,550.0,9455.0,18101.2665951252
2007-11-22,1932.3780006468296,143.10800037905574,347853.67025756836,8144.9999695420265,2867.0,297.0,9001.0,20041.300038576126
2007-11-23,2522.617998048663,138.9120001643896,346640.20986938477,10570.59997677803,2168.0,6181.0,13685.0,20009.633378744125
2007-11-24,1899.0540001243353,150.51200047507882,348195.95013427734,7938.199972748756,1573.0,4131.0,13451.0,12495.899967432022
2007-11-25,1395.598002538085,122.77600037306547,349432.0697479248,5884.799993932247,3556.0,279.0,5678.0,13746.966708421707
2007-11-26,1569.7160020768642,117.05000062659383,347207.7498779297,6626.0000076293945,1088.0,288.0,8926.0,15859.933333396912
2007-11-27,2801.012003093958,139.9940001182258,347502.3801269531,11745.000009536743,1063.0,11020.0,15111.0,19489.533314943314
2007-11-28,1644.939999192953,115.4420004375279,349768.5199890137,6876.800003290176,1182.0,769.0,7810.0,17654.66662979126
2007-11-29,1719.5139995217323,118.71000031754375,349534.99980163574,7222.800001442432,2031.0,283.0,8818.0,17526.566648244858
2007-11-30,2331.7280007749796,147.28000027686357,350622.3601837158,9730.399971425533,0.0,7941.0,13601.0,17320.133365869522
2007-12-01,3134.9419995993376,288.8920000344515,345983.1598968506,13235.800019562244,9356.0,353.0,17847.0,24693.03325819969
2007-12-02,2946.1879999935627,325.0820003449917,346651.21000671387,12410.80001181364,2090.0,6915.0,10636.0,29462.133341550827
2007-12-03,1762.0599995553493,131.9140002503991,347154.6097869873,7438.399992585182,1141.0,299.0,10428.0,17499.666663646698
2007-12-04,2067.636002779007,145.0160005837679,347811.8100128174,8705.000004172325,1012.0,5828.0,8561.0,19059.599972486496
2007-12-05,2153.1199980676174,178.39799991250038,347368.1502380371,9141.399999380112,3422.0,295.0,10919.0,21249.33327960968
2007-12-06,2487.9339990615845,161.9359997883439,345182.5401763916,10566.600011348724,4751.0,318.0,11908.0,24488.566647529602
2007-12-07,1769.015999212861,147.64000020176172,346566.3100280762,7427.399982690811,459.0,3710.0,10263.0,15051.599988222122
2007-12-08,2213.4039999991655,154.34000021219254,344966.30029296875,9371.600001454353,1133.0,2354.0,12283.0,21120.066641569138
2007-12-09,2274.583997428417,200.93600022420287,345477.7099304199,9650.20000731945,4176.0,2428.0,8728.0,22577.733340501785
2007-12-10,1758.753997951746,125.01200011372566,348341.520111084,7451.399984717369,1102.0,278.0,8281.0,19651.566675901413
2007-12-11,2305.1040021777153,133.69800026342273,347702.7400665283,9665.60004132986,1050.0,3817.0,12740.0,20811.399990558624
2007-12-12,1588.0619990676641,116.88600053265691,349165.9096374512,6611.200015127659,1152.0,254.0,7759.0,17302.70001411438
2007-12-13,1847.745997712016,111.49000040441751,348231.36990356445,7804.199992656708,1103.0,1448.0,8911.0,19333.766681671143
2007-12-14,1974.8080015331507,179.55000034719706,348459.72972106934,8291.19999575615,980.0,3849.0,12941.0,15143.46667432785
2007-12-15,2736.876001596451,157.62600057199597,347444.1298980713,11491.19999718666,1706.0,3687.0,14313.0,25908.599995851517
2007-12-16,2762.2179996818304,126.93800002336502,349466.38008117676,11508.80000758171,3410.0,2281.0,12929.0,27416.96669816971
2007-12-17,1797.6740012168884,105.226000379771,349382.0401916504,7470.199971079826,1636.0,243.0,10567.0,17515.23336982727
2007-12-18,2623.194000557065,144.08000029996037,349833.5801086426,10946.99996972084,1123.0,5810.0,11093.0,25693.8999209404
2007-12-19,2196.0519994199276,109.33600029721856,349489.5797729492,9121.599971711636,1233.0,2658.0,11679.0,21030.866681575775
2007-12-20,1949.75800190866,119.43400029465556,350161.82987976074,8083.199985802174,1859.0,276.0,13592.0,16768.96666431427
2007-12-21,1982.57600094378,106.47000032663345,349749.54998779297,8227.79999935627,1191.0,200.0,12251.0,19400.93331503868
2007-12-22,2611.2640047818422,141.31400023028255,348689.5700531006,10934.600012779236,3819.0,4550.0,12673.0,22479.06667327881
2007-12-23,2409.0480004251003,176.2720003426075,349283.43017578125,10055.200009703636,1971.0,3091.0,11962.0,23126.800005197525
2007-12-24,2257.847997561097,149.75400042161345,349416.610244751,9431.60000693798,2985.0,2316.0,14350.0,17979.79993724823
2007-12-25,2694.9680002331734,151.8120004273951,349892.450088501,11219.00000166893,4588.0,3368.0,9084.0,27876.133335351944
2007-12-26,2580.2799980044365,140.3140002042055,349045.04972839355,10693.59997022152,1109.0,2773.0,9480.0,29642.66667509079
2007-12-27,2532.197999253869,190.5820004157722,348640.71995544434,10649.999993801117,4122.0,1490.0,7960.0,28631.29995918274
2007-12-28,3113.051999717951,206.79999999701977,348889.64988708496,13004.000019788742,1980.0,8554.0,15823.0,25527.2000541687
2007-12-29,3298.956000968814,199.8920002579689,346392.9602050781,13766.399977684021,4836.0,2434.0,14906.0,32806.600009441376
2007-12-30,2558.915997117758,178.43600028380752,348622.8099975586,10750.600023210049,3595.0,3597.0,13485.0,21971.600019693375
2007-12-31,2216.542001530528,145.5360001027584,347176.4999847412,9295.200008869171,0.0,3457.0,14071.0,19414.366682052612
2008-01-01,2759.737999007106,142.50800024345517,347092.8098754883,11489.200022220612,2461.0,2739.0,12355.0,28440.63329410553
2008-01-02,1644.1059987843037,111.6660003401339,349081.12969970703,6869.400017023087,0.0,3094.0,8987.0,15320.76665353775
2008-01-03,1510.1079996526241,121.1820002682507,350031.539932251,6338.399994134903,1130.0,846.0,6671.0,16521.466633796692
2008-01-04,2291.8520006984472,136.70600032433867,347433.66996765137,9669.800012588501,1241.0,5326.0,11752.0,19878.53332042694
2008-01-05,2183.2480002194643,129.4640001989901,343905.04010009766,9283.400011062622,2113.0,286.0,14591.0,19397.466618061066
2008-01-06,1825.1839995086193,116.95800031721592,344746.4998626709,7761.799985170364,1966.0,2445.0,7824.0,18184.733332395554
2008-01-07,1695.814003199339,116.17200038209558,346671.2699127197,7077.999994277954,1288.0,282.0,10294.0,16399.566669225693
2008-01-08,2043.5499998629093,127.45200053974986,346783.40005493164,8625.600014984608,2197.0,3511.0,9793.0,18558.16670036316
2008-01-09,1788.4400007873774,125.33600027114153,347412.43980407715,7533.99998152256,1162.0,284.0,8963.0,19398.33332824707
2008-01-10,1894.075999557972,120.50400049611926,346762.27978515625,8056.199993133545,1307.0,285.0,9992.0,19983.93331503868
2008-01-11,1705.817999690771,95.48400020599365,346190.4701385498,7147.400003552437,1261.0,290.0,7997.0,18882.30002307892
2008-01-12,2871.4079999923706,162.72400045022368,345542.6603088379,12274.400042057037,5594.0,2621.0,11116.0,28525.800038337708
2008-01-13,2885.3779991418123,144.34600031003356,345233.85009765625,12174.599971413612,6506.0,340.0,9378.0,31865.63328909874
2008-01-14,2024.9320023953915,120.11000027507544,346030.57011413574,8661.000010490417,5918.0,339.0,9738.0,17753.86668086052
2008-01-15,2686.9119966328144,113.14400051534176,346621.6602630615,11363.400001525879,782.0,6883.0,14512.0,22604.866668701172
2008-01-16,2135.8520013689995,128.93000032007694,346207.89015197754,9100.200021862984,1162.0,3430.0,9391.0,21614.533344745636
2008-01-17,1572.2819997370243,116.7180004902184,347944.3098602295,6688.799982786179,1007.0,350.0,8657.0,16190.700040340424
2008-01-18,2186.987999662757,119.29000032320619,345503.41983032227,9262.399996757507,1034.0,846.0,14983.0,19586.800005197525
2008-01-19,1980.3059995025396,134.98200011625886,345032.5299682617,8393.600006997585,2521.0,6054.0,8015.0,16415.099952936172
2008-01-20,1740.3680041730404,138.61399994790554,345520.1401672363,7414.399998307228,1775.0,380.0,4940.0,21911.133316516876
2008-01-21,1858.997998148203,122.40000035613775,344973.239944458,7947.400015950203,0.0,376.0,10447.0,20160.30002260208
2008-01-22,2325.01800224185,143.4620002247393,345736.47981262207,9977.399983644485,4670.0,7640.0,7552.0,18888.300017356873
2008-01-23,1882.3079989105463,107.98400021716952,346906.14991760254,7949.199998021126,1116.0,387.0,13359.0,16509.80000591278
2008-01-24,1645.0220011174679,104.30600027740002,346722.0902404785,7038.6000000834465,1107.0,320.0,5935.0,20055.033347845078
2008-01-25,2239.8560012578964,119.62600024789572,346615.8400878906,9423.399998545647,0.0,2421.0,11409.0,23500.93334388733
2008-01-26,2834.9880048930645,168.4220005273819,345254.6997680664,12047.999996066093,4925.0,311.0,15606.0,26407.800047397614
2008-01-27,2381.7660000771284,140.75800012797117,347477.28997802734,10058.199995994568,3725.0,3818.0,7367.0,24786.100023269653
2008-01-28,2308.1959998607635,107.83600063994527,346272.1603240967,9748.200001358986,1142.0,280.0,12792.0,24255.93332195282
2008-01-29,2676.0239992141724,117.17600021511316,346497.27015686035,11292.80000936985,1487.0,6199.0,11077.0,25837.399947166443
2008-01-30,1640.645999699831,116.4700001962483,347925.10009765625,6949.999987959862,0.0,261.0,7261.0,19822.099962711334
2008-01-31,1953.9220029115677,137.5760004222393,348315.4800415039,8342.400021076202,1165.0,267.0,9437.0,21696.3666973114
2008-02-01,1534.6520025283098,179.25000037252903,346118.7900543213,6505.400017499924,336.0,280.0,7241.0,17720.533363819122
2008-02-02,2937.614003583789,231.0520003028214,346020.26008605957,12453.000005602837,6247.0,2766.0,15206.0,24741.2332777977
2008-02-03,2084.568002730608,153.70800035446882,346090.6401977539,8835.40003144741,2319.0,4435.0,8452.0,19536.800016641617
2008-02-04,1628.1379995793104,104.03400020301342,345967.4994049072,6879.200001120567,1161.0,252.0,9531.0,16191.633371829987
2008-02-05,2472.4559954106808,152.78600031509995,347006.7597808838,10383.199999630451,1098.0,7803.0,13717.0,18589.599963903427
2008-02-06,1669.5400024801493,114.26000023260713,343315.7501373291,7104.400004863739,2114.0,356.0,8428.0,16927.666662216187
2008-02-07,1518.3100017756224,108.70600030198693,347141.590133667,6392.599978804588,0.0,295.0,8089.0,16921.166699171066
2008-02-08,1950.5639981031418,119.09400023519993,346223.6898498535,8276.000006079674,940.0,1921.0,9563.0,20085.399991750717
2008-02-09,2102.2760020643473,144.5280002951622,348140.88999938965,8769.600008249283,2050.0,2838.0,10293.0,19856.933297872543
2008-02-10,2184.7140012681484,151.73600032925606,347436.29023742676,9211.400013685226,2562.0,2955.0,10128.0,20766.899960279465
2008-02-11,1692.0160024911165,102.24600041657686,348036.760055542,7101.799994528294,1018.0,297.0,8930.0,17955.266677618027
2008-02-12,1987.7980015426874,130.9460000731051,344893.1803894043,8419.800000965595,2009.0,1856.0,12138.0,17126.966670274734
2008-02-13,1900.4979989379644,128.47800012677908,347332.4598083496,8035.399997353554,2530.0,3615.0,7568.0,17961.966672182083
2008-02-14,1604.622001618147,113.64600019156933,346701.3401031494,6744.600026011467,1300.0,291.0,9299.0,15853.70002913475
2008-02-15,2005.2079998999834,107.95200039073825,348322.470123291,8325.000018894672,1109.0,1723.0,13417.0,17171.13334798813
2008-02-16,2346.948001459241,138.99400022998452,347166.0800628662,9927.200007081032,1076.0,2360.0,11599.0,24080.800010204315
2008-02-17,1933.3680012375116,120.07600032538176,349156.5600280762,8142.400004863739,3182.0,2257.0,6049.0,20734.80003786087
2008-02-18,1514.4039989113808,101.97200036048889,348572.05992126465,6301.799971759319,0.0,251.0,10345.0,14644.066637039185
2008-02-19,2126.915997684002,137.5680003091693,347054.5902709961,8956.400026082993,1881.0,4711.0,11200.0,17656.599994659424
2008-02-20,2253.7899954915047,190.26800023391843,348004.34992980957,9515.999992012978,3655.0,5516.0,7704.0,20688.166674137115
2008-02-21,1633.8500009328127,112.2740004658699,346680.56007385254,6895.399982988834,0.0,307.0,8523.0,18400.833322048187
2008-02-22,1732.563998132944,121.68800028413534,347667.50007629395,7279.599998950958,1167.0,1985.0,10101.0,15623.066714763641
2008-02-23,1836.860000282526,132.6080002784729,345126.679977417,7793.799997925758,1684.0,2250.0,10075.0,16605.33336544037
2008-02-24,1263.007999509573,107.33200002461672,346144.0300140381,5240.000008940697,754.0,332.0,11447.0,8517.133335351944
2008-02-25,504.4879998266697,91.7200000807643,345277.4499359131,2096.00000166893,0.0,321.0,1856.0,6231.133329153061
2008-02-26,507.1199999898672,84.59000015631318,344927.98989868164,2101.000001847744,0.0,295.0,2013.0,6144.00000834465
2008-02-27,566.7200005352497,86.16800021380186,344957.789932251,2353.199998140335,0.0,326.0,2969.0,6150.333338022232
2008-02-28,509.1840013563633,83.2480001449585,345318.1501159668,2112.4000041484833,0.0,281.0,2028.0,6177.399988412857
2008-02-29,1333.3480008542538,88.94800022244453,342775.4296569824,5576.60003131628,0.0,3773.0,8062.0,10387.466623306274
2008-03-01,1141.8759996294975,105.15800036117435,344781.3800201416,4719.800040245056,0.0,1287.0,2724.0,15020.266593456268
2008-03-02,1162.2260007113218,144.71000026911497,345234.5896759033,4932.000001490116,0.0,5244.0,2565.0,11561.433363199234
2008-03-03,1040.549995958805,114.33399998769164,346106.8601837158,4287.600042104721,0.0,2207.0,1755.0,13380.4999294281
2008-03-04,1668.9899998754263,108.95800019055605,347078.03999328613,7009.400009393692,1249.0,2443.0,9415.0,14709.499994516373
2008-03-05,2037.2080005407333,140.89800023287535,347133.9499359131,8597.999988496304,1145.0,9797.0,5529.0,17482.46671438217
2008-03-06,2503.2080013155937,106.18400039151311,346218.08984375,10388.99996483326,1082.0,372.0,6965.0,33301.13334274292
2008-03-07,1862.9560008198023,129.39200044423342,346775.1400909424,7835.999987304211,1235.0,3471.0,9033.0,17310.266695022583
2008-03-08,2248.6599989831448,237.07999993115664,347890.96977233887,9487.19999241829,6286.0,346.0,8435.0,22410.66664981842
